idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
83,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,Effect of diluent N2 addition on NH3/H2/air combustion characteristics,2023,https://doi.org/10.1016/j.fuel.2023.129106,1405.5500v3,Effect of diluent N2 addition on NH3/H2/air combustion characteristics,"How do discrete kinetic (Boltzmann/lattice) models represent thermodynamic nonequilibrium effects in combustion, and what are their main advantages and limitations compared with conventional reactive Navier–Stokes approaches?"
83,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.36904761904761907,0.006493506493506494,False,False,Effect of diluent N2 addition on NH3/H2/air combustion characteristics,2023,https://doi.org/10.1016/j.fuel.2023.129106,1405.5500v3,Benchmark and integration of resources for the estimation of human transcription factor activities,"What are the main nucleosynthetic sources of phosphorus in the Galaxy, and how do they influence the observed trend of phosphorus abundance with stellar metallicity?"
84,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.9849246231155779,0.011695906432748537,False,False,Benchmarking and Integration of Resources for the Estimation of Human Transcription Factor Activities,2020,"https://doi.org/10.1101.1101.1.0, claimed_doi, arxiv_id, claimed_content { ""claimed_title"": ""Benchmark and integration of resources for the estimation of human transcription factor activities"", ""claimed_year"": 2019, ""claimed_doi"": ""https://doi.org/10.1101.1.1 Source record 1 Source author1 Source author1 Source2 Source record2 Source3 Source3 Source4 Source4 Source5 Source6 Source7 Source8 Source9 Source10 Source11 ""claimed_content"": ""Phosphorus is a fundamental element for life, and its abundance is crucial",,Benchmark and integration of resources for the estimation of human transcription factor activities,"What are the main nucleosynthetic sources of phosphorus in the Galaxy, and how do they influence the observed trend of phosphorus abundance with stellar metallicity?"
84,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.46987951807228917,0.0014295925661186562,False,False,Benchmarking and Integration of Resources for the Estimation of Human Transcription Factor Activities,2020,"https://doi.org/10.1101.1101.1.0, claimed_doi, arxiv_id, claimed_content { ""claimed_title"": ""Benchmark and integration of resources for the estimation of human transcription factor activities"", ""claimed_year"": 2019, ""claimed_doi"": ""https://doi.org/10.1101.1.1 Source record 1 Source author1 Source author1 Source2 Source record2 Source3 Source3 Source4 Source4 Source5 Source6 Source7 Source8 Source9 Source10 Source11 ""claimed_content"": ""Phosphorus is a fundamental element for life, and its abundance is crucial",,Benchmarking Neural Capacity Estimation: Viability and Reliability,"What are the main practical challenges and failure modes when using neural-network-based estimators to estimate mutual information from finite samples across different channel types (continuous, discrete, and multi-terminal)?"
85,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.75,0.01680672268907563,True,False,Benchmarking Neural Capacity Estimation,2023,https://doi.org/10.1109/tcomm.2023.325251,"2203.11793v2""claimed_content"": ""Neural capacity estimation has been a topic of interest in the title of the paper, and claimed_arxiv_id",Benchmarking Neural Capacity Estimation: Viability and Reliability,"What are the main practical challenges and failure modes when using neural-network-based estimators to estimate mutual information from finite samples across different channel types (continuous, discrete, and multi-terminal)?"
85,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.21176470588235294,0.01717791411042945,False,False,Benchmarking Neural Capacity Estimation,2023,https://doi.org/10.1109/tcomm.2023.325251,"2203.11793v2""claimed_content"": ""Neural capacity estimation has been a topic of interest in the title of the paper, and claimed_arxiv_id","Instagram and YouTube bloggers promote it, why should I buy? How credibility and parasocial interaction influence purchase intentions","How do precise measurements of rare leptonic B-meson decays to muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most strongly affected?"
86,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.4205128205128205,1.0,True,True,Instagram and YouTube influencers' influence on consumer behavior,2019,"https://doi.org/10.1016/j.jretconser.2019.0111 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""The first observation of the $B^0_s\to^+^-.","1411.4413v2 ""claimed_content"": ""The first observation of the $B^0_s\to^+^-.","Instagram and YouTube bloggers promote it, why should I buy? How credibility and parasocial interaction influence purchase intentions","How do precise measurements of rare leptonic B-meson decays to muon pairs constrain extensions of the Standard Model, and which classes of new-physics models are most strongly affected?"
86,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2736842105263158,0.007905138339920948,False,False,Instagram and YouTube influencers' influence on consumer behavior,2019,"https://doi.org/10.1016/j.jretconser.2019.0111 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""The first observation of the $B^0_s\to^+^-.","1411.4413v2 ""claimed_content"": ""The first observation of the $B^0_s\to^+^-.",Bufalin Inhibits Tumorigenesis and SREBP-1-Mediated Lipogenesis in Hepatocellular Carcinoma via Modulating the ATP1A1/CA2 Axis,"What observational signatures in X-ray and multiwavelength data would allow us to distinguish between different supermassive black hole seeding scenarios (for example, light versus heavy seeds) at high redshift?"
87,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,Bufalin Inhibits Tumorigenesis and SREBP-1-Mediated Lipogenesis in Hepatocellular Carcinoma via Modulating the ATP1A1/CA2 Axis,2023,https://doi.org/10.1142/s0192415x23500246,2311.07669v2,Bufalin Inhibits Tumorigenesis and SREBP-1-Mediated Lipogenesis in Hepatocellular Carcinoma via Modulating the ATP1A1/CA2 Axis,"What observational signatures in X-ray and multiwavelength data would allow us to distinguish between different supermassive black hole seeding scenarios (for example, light versus heavy seeds) at high redshift?"
87,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.24858757062146894,0.008381351492928235,False,False,Bufalin Inhibits Tumorigenesis and SREBP-1-Mediated Lipogenesis in Hepatocellular Carcinoma via Modulating the ATP1A1/CA2 Axis,2023,https://doi.org/10.1142/s0192415x23500246,2311.07669v2,The IL-17 Family of Cytokines in Health and Disease,What are the main challenges and limitations in using short-term clinical assessments to accurately predict long-term cognitive decline trajectories in progressive neurodegenerative diseases?
88,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.6071428571428571,1.0,True,True,"The IL-17 Family of Cytokines in Health and Disease"", ""claimed_title"": ""The IL-17 Family of Cytokines in Health and Disease",2019,"https://doi.org/10.1016/j.immune.2019 ""claimed_arxiv_id"": ""2402.12205v1 ""claimed_content"": ""Progressive cognitive decline spanning across decades is characteristic of Alzheimer's disease.","2402.12205v1 ""claimed_content"": ""Progressive cognitive decline spanning across decades is characteristic of Alzheimer's disease.",The IL-17 Family of Cytokines in Health and Disease,What are the main challenges and limitations in using short-term clinical assessments to accurately predict long-term cognitive decline trajectories in progressive neurodegenerative diseases?
88,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.18410041841004185,0.007777057679844459,False,False,"The IL-17 Family of Cytokines in Health and Disease"", ""claimed_title"": ""The IL-17 Family of Cytokines in Health and Disease",2019,"https://doi.org/10.1016/j.immune.2019 ""claimed_arxiv_id"": ""2402.12205v1 ""claimed_content"": ""Progressive cognitive decline spanning across decades is characteristic of Alzheimer's disease.","2402.12205v1 ""claimed_content"": ""Progressive cognitive decline spanning across decades is characteristic of Alzheimer's disease.",Multi-scenarios transferable learning framework with few-shot for early lithium-ion battery lifespan trajectory prediction,What are the practical advantages and limitations of using phase change materials for thermal management in compact lithium-ion battery packs used in drones and other lightweight applications?
89,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Multi-scenarios transferable learning framework with few-shot for early lithium-ion battery lifespan trajectory prediction,What are the practical advantages and limitations of using phase change materials for thermal management in compact lithium-ion battery packs used in drones and other lightweight applications?
89,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The global soil community and its influence on biogeochemistry,"How do factors like soil moisture, surface roughness, and sample preparation impact the accuracy and reliability of portable X‑ray fluorescence measurements and soil image‑based analyses in rapid field soil fertility assessment?"
