idx,case_type,json_valid,parse_error,label,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question,raw_output
56,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Multiple Interactions between Cations and Anions Achieve a High Density of <i>Cyclo</i>-N<sub>5</sub> Salts,"How do precise measurements of very rare decays of neutral B mesons into muon pairs constrain physics beyond the Standard Model, and what level of experimental precision or significance is typically needed to rule out or","assistant

{""claimed_title"": ""Toward Convolutional Blind Denoising of Real Photographs"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1109/cvpr.2019.1109, claimed_year, claimed_doi, claimed_arxiv_id, claimed_content

{
  ""claimed_title"": ""Toward Convolutional Blind Denoising of Real Photographs"",
  ""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1109/cvpr.2019.1109
Source record:
{
  ""claimed_title"": ""Toward Convolutional Blind Denoising of Real Photographs
  ""claimed_year"": 2019,
  ""claimed_doi"": ""https://doi.org/1109
  ""claimed_content"": ""Deep learning-based methods have achieved remarkable success in image den"
57,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Multiple Interactions between Cations and Anions Achieve a High Density of <i>Cyclo</i>-N<sub>5</sub> Salts,"How do precise measurements of very rare decays of neutral B mesons into muon pairs constrain physics beyond the Standard Model, and what level of experimental precision or significance is typically needed to rule out or","assistant

{""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
{
  ""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1021/acs.org/acs.citation
{
  ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N</sub>5 Salts
Author"": ""ACS Publications""
  ""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
  ""claimed_arxiv_id"": ""1411.4413
"
57,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Bidirectional LSTM with attention mechanism and convolutional layer for text classification,"What are common ways to represent protein structures as graphs for use with graph neural networks, and what are the main trade-offs (accuracy, computational cost, and ease of construction) between these representations?","assistant

{""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
{
  ""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.1021/acs.org/acs.citation
{
  ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N</sub>5 Salts
Author"": ""ACS Publications""
  ""claimed_title"": ""Multiple Interactions between Cations and Anions Achieve a High Density of Cyclo-N5 Salts
  ""claimed_arxiv_id"": ""1411.4413
"
58,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Bidirectional LSTM with attention mechanism and convolutional layer for text classification,"What are common ways to represent protein structures as graphs for use with graph neural networks, and what are the main trade-offs (accuracy, computational cost, and ease of construction) between these representations?","assistant

{""claimed_title"": ""Bidirectional LSTM with attention mechanism and convolutional layer for text classification"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1016/j.neucom.2019. 
""claimed_arxiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""10.1016/j.neucom.2019.01.038"""
58,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Performance Improvement of Water Body Segmentation by DeeplabV3+Using Two Dimensional Variational Mode Decomposition,How can neural network architectures be designed or adapted to improve the detection and segmentation of small-scale objects in satellite imagery?,"assistant

{""claimed_title"": ""Bidirectional LSTM with attention mechanism and convolutional layer for text classification"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1016/j.neucom.2019. 
""claimed_arxiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""arXiv_id"": ""10.1016/j.neucom.2019.01.038"""
59,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Performance Improvement of Water Body Segmentation by DeeplabV3+Using Two Dimensional Variational Mode Decomposition,How can neural network architectures be designed or adapted to improve the detection and segmentation of small-scale objects in satellite imagery?,"{
  ""claimed_title"": ""Performance Improvement of Water Body Segmentation by DeeplabV3+Using Two Dimensional Variational Mode Decomposition"",
  ""claimed_year"": ""2023"",
  ""claimed_doi"": ""https://doi.org/10.1109/spin57001.2023.10116311"",
  ""claimed_arxiv_id"": ""2310.06848v1"",
  ""claimed_content"": ""The segmentation of satellite images is crucial in remote sensing applications."""
59,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Economics of converting renewable power to hydrogen,What are the main advantages and technical challenges of producing and studying muonic hydrogen atoms in vacuum for investigating energy-dependent muonic reactions and their relevance to muon-catalyzed fusion?,"{
  ""claimed_title"": ""Performance Improvement of Water Body Segmentation by DeeplabV3+Using Two Dimensional Variational Mode Decomposition"",
  ""claimed_year"": ""2023"",
  ""claimed_doi"": ""https://doi.org/10.1109/spin57001.2023.10116311"",
  ""claimed_arxiv_id"": ""2310.06848v1"",
  ""claimed_content"": ""The segmentation of satellite images is crucial in remote sensing applications."""
60,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Economics of converting renewable power to hydrogen,What are the main advantages and technical challenges of producing and studying muonic hydrogen atoms in vacuum for investigating energy-dependent muonic reactions and their relevance to muon-catalyzed fusion?,"assistant

{""claimed_title"": ""Economics of converting renewable energy to hydrogen"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1038/ncomms.2019.1"",
""claimed_arxiv_id"": ""01010007v1"",
""claimed_content"": ""Studies of muonic hydrogen atoms and atoms and claimed_doi and claimed_arxiv_id to the output"
60,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Systemic approach to Smart Urban Transformations Of Cities Case of Muscat- Oman,What practical steps can city governments take to integrate circular economy principles with smart technologies while ensuring strong citizen engagement and equitable outcomes?,"assistant

{""claimed_title"": ""Economics of converting renewable energy to hydrogen"", 
""claimed_year"": 2019,
""claimed_doi"": ""https://doi.org/10.1038/ncomms.2019.1"",
""claimed_arxiv_id"": ""01010007v1"",
""claimed_content"": ""Studies of muonic hydrogen atoms and atoms and claimed_doi and claimed_arxiv_id to the output"
61,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Systemic approach to Smart Urban Transformations Of Cities Case of Muscat- Oman,What practical steps can city governments take to integrate circular economy principles with smart technologies while ensuring strong citizen engagement and equitable outcomes?,"assistant

{""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman"", 
""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_year"": 2023
""claimed_doi"": ""https://doi.org/10.15379/ijmst
""claimed_doi"": ""https://doi.org/10.15379/ijmst
""claimed_arxiv_id"": ""2410.22012v1
""claimed_content"": ""Smart cities have been a very active area of research in the last 20 years
Abstract: 
Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_year"": 2023
""claimed_doi"": ""https://doi.org/10"
61,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Engineering the electronic structure of single atom Ru sites via compressive strain boosts acidic water oxidation electrocatalysis,"How do different buffer anions and cations present at neutral pH affect the activity, onset potential, and stability of water oxidation catalysts, and what mechanisms explain those effects?","assistant

{""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman"", 
""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_year"": 2023
""claimed_doi"": ""https://doi.org/10.15379/ijmst
""claimed_doi"": ""https://doi.org/10.15379/ijmst
""claimed_arxiv_id"": ""2410.22012v1
""claimed_content"": ""Smart cities have been a very active area of research in the last 20 years
Abstract: 
Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_title"": ""Systemic approach to Smart Urban Transformations Of Cities Case of Muscat Oman
""claimed_year"": 2023
""claimed_doi"": ""https://doi.org/10"
62,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Engineering the electronic structure of single atom Ru sites via compressive strain boosts acidic water oxidation electrocatalysis,"How do different buffer anions and cations present at neutral pH affect the activity, onset potential, and stability of water oxidation catalysts, and what mechanisms explain those effects?","{
  ""claimed_title"": ""Engineering the electronic structure of single atom Ru sites via compressive strain boosts acidic water oxidation electrocatalysis"",
  ""claimed_year"": 2019,
  ""claimed_doi"": ""https://doi.org/10.1038/s41929-019-0246-2"",
  ""claimed_arxiv_id"": ""1402.5491v1"",
  ""claimed_content"": ""The presence of the sodium ions and the chloride ions lowers the onset potential for oxygen evolution reaction (OER) by 240 mV relative to the classic Co-Pi at pH 7."""
62,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,An exploration of the feasibility and clinical value of half-dose 5-h total-body 18F-FDG PET/CT scan in patients with Takayasu arteritis,"What simple mechanisms or economic processes can explain why company size distributions (income, capital, sales, employees) follow Zipf's law or other power laws?","{
  ""claimed_title"": ""Engineering the electronic structure of single atom Ru sites via compressive strain boosts acidic water oxidation electrocatalysis"",
  ""claimed_year"": 2019,
  ""claimed_doi"": ""https://doi.org/10.1038/s41929-019-0246-2"",
  ""claimed_arxiv_id"": ""1402.5491v1"",
  ""claimed_content"": ""The presence of the sodium ions and the chloride ions lowers the onset potential for oxygen evolution reaction (OER) by 240 mV relative to the classic Co-Pi at pH 7."""
